Subcorpus	Filename	Year data collection	Placement test score (raw)	Placement test score (%)	Proficiency	Sex	Age	School/University/Institution	Major	Year at university/school	L1	Father's native language	Mother's native language	Languages spoken at home	Age of exposure to English	Years studying English	Stay abroad in English speaking country (>= 1 month)	Stay abroad (where)	Stay abroad (when)	Stay abroad (months)	Language certificates (type and level)	Proficiency (self-assessment) speaking	Proficiency (self-assessment) listening	Proficiency (self-assessment) reading	Proficiency (self-assessment) writing	Proficiency (self-assessment)	Additional foreign language(s)	Proficiency (self-assessment) in additional language speaking	Proficiency (self-assessment) in additional language listening	Proficiency (self-assessment) in additional language reading	Proficiency (self-assessment) in additional language writing	Medium	Task number	Task title	Writing/audio details	Minutes taken to complete the task	Where the task was done	Resources used	Text	Original text
Learners	ES_WR_A1_19_12_13_LFB	2012	30 / 120	25	A1 (lower beginner)	Female	19	IES Santísima Trinidad (Baeza)	""	2BACH	Spanish	Spanish	Spanish	Spanish	7	12	No	""	""	0	""	B1 (lower intermediate)	B1 (lower intermediate)	B1 (lower intermediate)	B1 (lower intermediate)	3 / 6	""	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	One day,... a boy  has got frog, frog was in side vase. While boy woke up and he saw vase, he didn't see. The boy look at frog. He found deer. In the end the History the boy found  a frog.	
Learners	ES_WR_A1_12_8_13_EGF	2012	31 / 120	25.8	A1 (lower beginner)	Male	12	IES La Madraza (Granada)	""	1ESO	Spanish	Spanish	Spanish	Spanish	4	8	No	""	""	0	""	B1 (lower intermediate)	B1 (lower intermediate)	B2 (upper intermediate)	B1 (lower intermediate)	3.25 / 6	French	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	One day, one boy with the dog see the frog. At the night The boy and dog sleeping and the frog out to the bottle. At the morning the boy wakeup at he go at see the frog and the frog was not at the boy are sad because the frog escape at night. The boy go out a Fall the Frog in the forest. He look for the deer. The deer push the boy at river. In the river the boy Find the Frog. The Frog go out becuase this foo a family. The frog and the boy wave goodbye.	
Learners	ES_WR_A1_12_8_13_ERP	2012	31 / 120	25.8	A1 (lower beginner)	Female	12	San Juan de la Cruz	""	1ESO	Spanish	Spanish	Spanish	Spanish	4	8	No	""	""	0	""	B1 (lower intermediate)	A2 (upper beginner)	A2 (upper beginner)	B2 (upper intermediate)	2.75 / 6	French	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	One day, a boy play with his dog and his frog. He drinks a vase of milk at the night, after, he goes to bed and his frog escapes. The boy goes to look for the frog, but it isn't here. He goes to the forest, he see a deer and the deer push the boy at river. He holds a rock and he finds his frog.	
Learners	ES_WR_A1_12_9_13_CCD	2012	31 / 120	25.8	A1 (lower beginner)	Female	12	IES La Madraza (Granada)	""	1ESO	Spanish	Spanish	Spanish	Spanish	3	9	No	""	""	0	""	B1 (lower intermediate)	A2 (upper beginner)	B1 (lower intermediate)	A2 (upper beginner)	2.5 / 6	French	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	One day, one boy has a frog in a vase. In the night, he go to bed and when the boy is sleeping, the frog escapes. The last day the boy gets up and he looks that the fog isn't in the vase. The boy very sad, he go to the forest and looks in the tree, he looks in the rok, he looks and looks, but the frog isn't. Sundelly one animals very strong and very big, fall the boy and his dog at river. The boy very sad, gets up and see the frog with a other frogs. His frog has a family and they are very happy. The boy things that the frog is happy in the forest and then he says goodbye, and he go to home with his dog very happy.	
Learners	ES_WR_A1_13_9_13_ATC	2012	31 / 120	25.8	A1 (lower beginner)	Male	13	IES Santísima Trinidad (Baeza)	""	1ESO	Spanish	Spanish	Spanish	Spanish	4	9	No	""	""	0	""	B1 (lower intermediate)	B1 (lower intermediate)	C1 (lower advanced)	B2 (upper intermediate)	3.75 / 6	French	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	One day,... this boy have a frog in her room. In the night the frog escape. The boy is very worried and he go to look for her frog. He shout in the forest from his frog. The branch hold a lot of bees. The dog push the branch and fall him. The boy shout in the rock. There is a deer. It push the boy and he fall in the floor. In the floor there is a river with water in him. He is on a trunk in the river. He find her frog wich other frog in the trunk wich it family. The boy leave the frog and wave goodbye which her hand.	
Learners	ES_WR_A1_14_6_13_MSB	2012	31 / 120	25.8	A1 (lower beginner)	Female	14	IES San Juan de la Cruz (Úbeda)	""	3ESO	Spanish	Spanish	Spanish	Spanish	8	6	No	""	""	0	""	B2 (upper intermediate)	C1 (lower advanced)	B2 (upper intermediate)	C1 (lower advanced)	4.5 / 6	French	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	"One day,... Jon have one new animal, his name is tor and he is green. This night Tor go out and the nex day Jon didn't find Tor. He go to the mountain, but he didn't saw Tor. He look for in the forest but he didn't saw. He sit in the rock and shout ""Tor"" but Tor didn't go. When Jon are sit in the rock one deer jump in the rock and Jon  drop with her dog in the river. When they see a trunk swim and go to the trunk. In the trunk he find a Tor and his family. He leave a Tor wiht her family and go to his house."	
Learners	ES_WR_A1_14_9_13_MV	2012	31 / 120	25.8	A1 (lower beginner)	Female	14	IES San Juan de la Cruz (Úbeda)	""	2ESO	Spanish	Spanish	Spanish	Spanish	5	9	No	""	""	0	""	B1 (lower intermediate)	B1 (lower intermediate)	B1 (lower intermediate)	B1 (lower intermediate)	3 / 6	""	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	One day,... the boy and dog the look at the rana, the boy bed se sleep, two day. The rana se escape the boy was worried look for the boy shout. five, the dog and boy se forest boy were in the trunk. in the deer the push a river and drop a water. look a ford look a ford waried and fin in family and leave in the hand the rana and wave goodbue.	
Learners	ES_WR_A1_16_10_13_ESF	2013	31 / 120	25.8	A1 (lower beginner)	Female	16	IES Virgen de las Nieves	""	1BACH	Spanish	Spanish	Spanish	Spanish	6	10	No	""	""	0	""	A2 (upper beginner)	A1 (lower beginner)	A2 (upper beginner)	A2 (upper beginner)	1.75 / 6	German	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	One day,...John was in his room with his best friend Tobby, her dog and a frog which he found. The frog was in a jar. One night, while John was sleeping, the frog escaped. <br/> The next day, John and Tobby were worried and they looked for it. <br/> They went to the forest and John shouted the frog's name: Jake. They looked for it between bees, rocks and branch but they didn't find the frog. <br/> John was crying becaused he missed his frog. Suddenly, a deer caught then and it pushed then river. <br/> They toke a trunk and they find a frog's family and jake was there! <br/> John pushed Jake in his hand and John, Jake and Tobby waved goodbye frog's family and they came home.	
Learners	ES_WR_A1_16_10_13_JIP	2012	31 / 120	25.8	A1 (lower beginner)	Male	16	IES San Juan de la Cruz (Úbeda)	""	4ESO	Spanish	Spanish	Spanish	Spanish	6	10	No	""	""	0	""	A1 (lower beginner)	A1 (lower beginner)	A1 (lower beginner)	A1 (lower beginner)	1 / 6	""	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	One day,... My frog Tripichurla leave the bottle, Tripichurla conect to internet and chatting with Silvia, Silvia is a beautiful woman but is stupid, Tripichurla and Silvia speaking in hot chat because Tripichurla is the most inteligent frog in the World, Silvia love Tripichurla, but Tripichurla love Capi. Capi hate Silvia because her eYES be blues, Tripichurla. Die Silvia in the night and live happy with Capi THE END	
Learners	ES_WR_A1_19_13_13_CSL	2012	31 / 120	25.8	A1 (lower beginner)	Female	19	IES Santísima Trinidad (Baeza)	""	2BACH	Spanish	Spanish	Spanish	Spanish	6	13	No	""	""	0	""	A2 (upper beginner)	A1 (lower beginner)	A1 (lower beginner)	B1 (lower intermediate)	1.75 / 6	""	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	One day,... a boy had a frog and while the boy sleep the frog went out, the next day the boy saw that the frog was not there, then the child looked for the frog in many places, but a deer shot the child to the water. Finally the boy find your frog with your family, the boy grabbed the frog and wave goodbye with his hand.	
Learners	ES_WR_A1_12_5_13_FAG	2012	32 / 120	26.7	A1 (lower beginner)	Female	12	IES La Madraza (Granada)	""	1ESO	Spanish	Spanish	Spanish	Spanish	7	5	No	""	""	0	""	A1 (lower beginner)	A1 (lower beginner)	A1 (lower beginner)	A1 (lower beginner)	1 / 6	French	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	One day, a boy and his dog find a frog. But in the night when they are sleeping. The frog is return to the forest. The next day the boy and the dog go to the forest to find the frog. The boy says - Where are you go? They are in a stone but there are winf and they full in a lake. The frog is here. The family of frog don't what that the frog is return with them so the frog live with his family in the lake. The boy is go to the like to see his frog.	
Learners	ES_WR_A1_13_10_13_CRE	2012	32 / 120	26.7	A1 (lower beginner)	Female	13	IES La Madraza (Granada)	""	1ESO	Spanish	Spanish	Spanish	Spanish	3	10	No	""	""	0	""	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	C1 (lower advanced)	4.25 / 6	French	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	One day, a little girl and her dog seen a frog in a glass. A day when the girl sleeping the frog scape of his glass. The last morning the firl and the dog go to see the frog but... He's no stay in the glass! The girl go to the country-side to look for the frog, behind the rocks next to the lake... INSIDE of the trees! Oh my god this is horrible, say's the girl. He push with an animal and go to the water fliying. The girl enter to the waer and then go to a tree because she is'n got respiration. But, he see that behind the three there are two frogs ¡Her frog is married with other frog! She decides that is good to both that the frog stay with girlfriend. The girl is very sad, but when she come bacj to her house... There's an other animal to shee! The girl is happy always.	
Learners	ES_WR_A1_14_8_13_AGN	2012	32 / 120	26.7	A1 (lower beginner)	Female	14	IES Pedro Soto de Rojas	""	3ESO	Spanish	Spanish	Spanish	Spanish	6	8	No	""	""	0	""	B1 (lower intermediate)	B1 (lower intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	3.5 / 6	French	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	One night parent's Daniel buy a frog for him. Daniel was very happy, it name was Flofi. These night Flofi escape. For afternoon, when Daniel went   Flofi's food, Flofi escape! Daniel was very worried. He went to the forest when he look a lot of bee, so he went ran these place. He look at in the trunck, rock, branch... But he stayed in the rock, one deer puch him and he falled in the river. When he stayed in the river, he gave look for Flofi, before he sit down in the trunck and he saw behind the truck Flofi and his family, and in the end he and wave goodbue Flofi...	
Learners	ES_WR_A1_15_7_13_JRR	2012	32 / 120	26.7	A1 (lower beginner)	Female	15	IES Santa Catalina de Alejandría (Jaén)	""	4ESO	Spanish	Spanish	Spanish	Spanish	8	7	No	""	""	0	""	A2 (upper beginner)	B2 (upper intermediate)	B1 (lower intermediate)	B1 (lower intermediate)	3 / 6	French	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	One day,  a boy with his dog were playing with one frog. The frog was living in a vase. when the dog was playing with the vase, the vase was opened and the frog scape it. The dog after the little boy was worried and he with his dog look for the frog. They went to a forest because he love his frog. The little boy was look for and suddenly a deer push the little boy and he fall for a clift. but the little boy saw a trunk and behind the trunk have a frog, his frog. The little boy took the frog and leave the forest. And they were happy.	
Learners	ES_WR_A1_15_8_13_CSF	2012	32 / 120	26.7	A1 (lower beginner)	Male	15	IES San Juan de la Cruz (Úbeda)	""	3ESO	Spanish	Spanish	Spanish	Spanish	7	8	No	""	""	0	""	B1 (lower intermediate)	B1 (lower intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	3.5 / 6	French	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	One day,... one boy and one dog found one frog and the dog smell the frog and the boy look at the frog. The frog was in the floor in a vase. The dog and the boy went to the bed to sleep. The frog escaped to the forest. For morning the boy went with the dog look for the frog. The boy was worried and disappointed. The boy began to find, but the frog wasn't. The dog smell the bee. The dog held in the trunk. The dog and the boy continued to find but the frog wasn't. One deer pushed the boy at the river and the boy fell to the river. The dog dropped to the river too. The boy and the dog continued to find the frog  The frog was next to the trunk with his family.  The boy wave goodbye  the frog's family.	
Learners	ES_WR_A1_16_11_13_JAP	2012	32 / 120	26.7	A1 (lower beginner)	Female	16	IES Santa Catalina de Alejandría (Jaén)	""	4ESO	Spanish	Spanish	Spanish	Spanish, Catalan	5	11	No	""	""	0	""	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	4 / 6	French	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	"One day,  I went to a lake and i found a frog, then i put in a vase and i keep to my house. When I was sleeping the fro scape and suddenly my dog started to bark and I woke up! ""Where is my frog"" I said. My mother recomend me to look for it, the frog was called Gustavo. I went to the forest but I was druk and i see double... It was to dificult to walk and to listen the sound of ""croc- croc"" I was near a lake whe a deer hit me and I fell down in the lake. And I started to swim when I see the frog with his family! :)"	
Learners	ES_WR_A1_17_11_13_ASE	2012	32 / 120	26.7	A1 (lower beginner)	Male	17	IES Hermenegildo Lanz	""	1BACH	Spanish	Spanish	Spanish	Spanish	6	11	No	""	""	0	""	B1 (lower intermediate)	A2 (upper beginner)	B1 (lower intermediate)	B1 (lower intermediate)	2.75 / 6	French	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	He is watching his frog, then he go to bed and when he get up the frog have escaped. The boy, worried, started look for some where. On the forest, in the tree, near to stone...At this moment, a deer push his to the river. He fallen to water. Finally he found the frog under the trunk and he said goodbye for the frog.	
Learners	ES_WR_A1_17_7_13_AAC	2012	32 / 120	26.7	A1 (lower beginner)	Female	17	IES Cartuja	""	2BACH	Spanish	Spanish	Spanish	Spanish	10	7	No	""	""	0	""	A2 (upper beginner)	A2 (upper beginner)	A2 (upper beginner)	A2 (upper beginner)	2 / 6	French	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	One day, Tony and Rizy her dog, playing with one frog. Tony and Rizy slipping together in the bed. In the night, the frog escape on the vase and she go it. On the morning, Tony look at the floor but the frog isn't. Tony and Rizy are worried and go look for in the forest. Tony shout while Rizy see bees. Tony see one rock and think that up see very good. While see in the rock one deer surprised. The deer push Tony and the and Rizy fall to the river. Together swimming on the river more time. Rizy find one trunk. Tony and Rizy go out the river and see the frog family. When Tony see that, he decided leave the frog with her family and go out at her house with Rizy	
Learners	ES_WR_A1_18_10_13_SBM	2012	32 / 120	26.7	A1 (lower beginner)	Male	18	IES Hermenegildo Lanz	""	1BACH	Spanish	Spanish	Spanish	Spanish	8	10	Yes	Gigraltar	2011	""	""	B2 (upper intermediate)	B1 (lower intermediate)	B2 (upper intermediate)	B1 (lower intermediate)	3.5 / 6	French	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	one dog and one boy, look at the frog. The boy and dog sleeping in the bed, the frog escape. The boy and dog look at the vase, the frog she isn't in the vase. The boy a dog look for frog for the forest: the boy get up to the tree. He isn't look for a frog. The boy get up to the rock and shout. The deer leave fall to the river. The water is very cold. The boy and dog find the family the family for a frog. The frog give a present her soon and the boy and dog say goodbye.	
Learners	ES_WR_A1_18_12_13_CVG	2013	32 / 120	26.7	A1 (lower beginner)	Female	18	IES Virgen de las Nieves	""	1BACH	Spanish	Spanish	Spanish	Spanish	6	12	No	""	""	0	""	A1 (lower beginner)	A1 (lower beginner)	A2 (upper beginner)	A1 (lower beginner)	1.25 / 6	French, Latin, Greek	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	One day,... in the night a boy called Tony found a frog. Tony put in the frog in a jar. In the morning the frog disapeared. After Tony and his dog Bobi went a look for. In the forest Tony started a scream called a frog.	
Learners	ES_WR_A1_18_12_13_JMG	2012	32 / 120	26.7	A1 (lower beginner)	Female	18	IES San Juan de la Cruz (Úbeda)	""	1BACH	Spanish	Spanish	Spanish	Spanish	6	12	No	""	""	0	""	A1 (lower beginner)	A1 (lower beginner)	A1 (lower beginner)	A1 (lower beginner)	1 / 6	French	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	One day,... one boy was looking at his frog with his dog when arrived the night, the boy go to the bed for sleep. and his frog  escaped. The boy at the next day looked at his frog.	
Learners	ES_WR_A1_12_9_13_CVR	2012	33 / 120	27.5	A1 (lower beginner)	Female	12	IES Santísima Trinidad (Baeza)	""	1ESO	Spanish	Spanish	Spanish	Spanish	3	9	No	""	""	0	""	A2 (upper beginner)	A2 (upper beginner)	A2 (upper beginner)	A2 (upper beginner)	2 / 6	French	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	One day,... A boy has got a frog and a dog. The frog is in a glass (vase) and at night the boy and the dog look at the frog... ¡The dog smell it! This night the frog escape and the boy and the dog look for it. They on a valley, trees, trunk. ¡Even under the rocks! Until they was looking for they find a deer and the deer push them to a river. They fall on the river and someone gives them a trunk to saves them. When they are on the floor they sawa beautiful family of frogs. The boy knows that it was his frog. The boy and the dog goes and put his hand up and wave goodbye.	
Learners	ES_WR_A1_12_9_13_RLM	2012	33 / 120	27.5	A1 (lower beginner)	Male	12	San Juan de la Cruz	""	1ESO	Spanish	Spanish	Spanish	Spanish	3	9	No	""	""	0	""	A2 (upper beginner)	A2 (upper beginner)	A2 (upper beginner)	A2 (upper beginner)	2 / 6	French	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	One day, in Daniel's house her frog was in a can, because tries to run away, the her can while her owner was sleepping. When her owner gets up see was the frog don't have. He look form outside. He falls the river.	
Learners	ES_WR_A1_12_Unknown_13_MPP	2012	33 / 120	27.5	A1 (lower beginner)	Male	12	IES Santísima Trinidad (Baeza)	""	1ESO	Spanish	Spanish	Catalan	Spanish	0	""	No	""	""	0	""	B1 (lower intermediate)	B1 (lower intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	3.5 / 6	French	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	One day,... a boy go to bed, but before sleep, he look at his frog. - Good night - says the boy, and he go to sleep. The next day, the boy look at the vase of the frog, but...  The frog is dissaparecear! Oh, no. The boy is very worried. But the boy wants to the frog in the forest, inside the trees, and he call to the frog, but the frog isn't it. Suddenly, apparecear a deer and he drop to a river. In the river; the boy find the frog, she is wich her family, she is very happy, and the boy leave wich her family. The end.	
Learners	ES_WR_A1_13_8_13_JMGS	2013	33 / 120	27.5	A1 (lower beginner)	Male	13	IES Virgen de las Nieves	""	3ESO	Spanish	Spanish	Spanish	Spanish	5	8	No	""	""	0	""	B1 (lower intermediate)	B1 (lower intermediate)	B1 (lower intermediate)	B1 (lower intermediate)	3 / 6	German	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	One day,...a boy found a frog, and he put the frog in a great glass. the frog went to the forest, because the buy must ate the frog to the next day. The dog and the boy searched the frog by all the part of the forest, but the frog is in a tree. The dog saw the frog in other tree, but when he go to catch the frog, some bee attack him. The boy and the dog run to the house. The frog thing that this is a dangerous tree for live. The frog run and go to a lake to swim. The boy went other time, and he searched, but don't found the frog. The frog run because a shark ate the frog, but the boy ate the shark and the dog a night ate the boy.	
Learners	ES_WR_A1_14_11_13_LMN	2012	33 / 120	27.5	A1 (lower beginner)	Female	14	IES San Juan de la Cruz (Úbeda)	""	2ESO	Spanish	Spanish	Spanish	Spanish	3	11	No	""	""	0	""	B2 (upper intermediate)	B2 (upper intermediate)	B1 (lower intermediate)	B2 (upper intermediate)	3.75 / 6	French	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	One day,... a boy has got a frog and a dog. The boy was sleeping and the frog escape. The next day, when the boy look at vase, the frog wasn't there. The boy look for the frog in the forest  in the  trunk, the frog wasn't there. Then, the boy drop, a deer push the boy and the dog in the river. There was a trunk in the river, they up. The frog was there and they wave goodbye.	
Learners	ES_WR_A1_15_10_13_ALN	2012	33 / 120	27.5	A1 (lower beginner)	Male	15	IES Hermenegildo Lanz	""	3ESO	Spanish	Spanish	Spanish	Spanish	5	10	No	""	""	0	""	B1 (lower intermediate)	A2 (upper beginner)	B1 (lower intermediate)	B1 (lower intermediate)	2.75 / 6	French, Italian	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	"Yesterday, I looked at my frog with my dog, but I had sleep. Next morning, my frog disappeared! <br/> and now I look for all my room, but it isn't.  <br/> I go to forest, very quickly will probably it be in pond. <br/>  I went to pond while I shouted: -""Billy, Billy. Where are you?"". My frog appeared. My dog finded it on a river."	
Learners	ES_WR_A1_15_9_13_IMR	2012	33 / 120	27.5	A1 (lower beginner)	Female	15	IES San Juan de la Cruz (Úbeda)	""	3ESO	Spanish	Spanish	Spanish	Spanish	6	9	No	""	""	0	""	B2 (upper intermediate)	B1 (lower intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	3.75 / 6	""	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	"One day,... The boy had a frog in his bedroom. When he (the_boy) slept, frog left of his home. At the morning , boy looked at home of frog, but it wasn't. The boy worried left his home with his dog for look for frog. They shouted for forest. Suddenly fell a ""colmena"" of bees and ran for all forest."	
Learners	ES_WR_A1_16_10_13_JPF	2012	33 / 120	27.5	A1 (lower beginner)	Male	16	IES La Madraza (Granada)	""	3ESO	Spanish	Spanish	Spanish	Spanish	6	10	No	""	""	0	""	B1 (lower intermediate)	B1 (lower intermediate)	A2 (upper beginner)	A2 (upper beginner)	2.5 / 6	""	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	One day, the boy and the dog were in the bedroom playing with the frog, for the night the frog escape, at the morning they saw the frog wasn't and they look for it in the camp. In rock an deer the push the river. The boy salve with trunk and found the frog with family and wave goodbye.	
Learners	ES_WR_A1_16_12_13_ITC	2012	33 / 120	27.5	A1 (lower beginner)	Female	16	IES Santa Catalina de Alejandría (Jaén)	""	3ESO	Spanish	Spanish	Spanish	Spanish	4	12	No	""	""	0	""	A1 (lower beginner)	A2 (upper beginner)	A2 (upper beginner)	A1 (lower beginner)	1.5 / 6	French	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	One child with his dog saw one frog in the vase when the boy went to the bed, the frog escaped of the vase. When the child didn't saw the frog, worried he went to the forest and looked for the frog. The boy droped in the river, next the boy looked for the frog in the trunk. Next, the boy finded the frog with his family and his wave goodbye.	
Learners	ES_WR_A1_16_7_13_ESL	2013	33 / 120	27.5	A1 (lower beginner)	Female	16	IES Virgen de las Nieves	""	1BACH	Spanish	Spanish	Spanish	Spanish	9	7	No	""	""	0	""	A1 (lower beginner)	A2 (upper beginner)	A2 (upper beginner)	A1 (lower beginner)	1.5 / 6	German	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	One day,... Tom a boy very funny bought a frog, and a dog. One night when tom sleeping in her bed the frog scaped of the jar. When Tom get up he saw what the frog scaped. He is worried. He wen to look for. He shouted but he didn't find the frog. He wen to look in the forest he climb in the tree but the frog didn't was. he holded in the rock for seen. When he  was in the rock a deer pushed  to the river. He falled to the water Tom took a trunk and he saw the frog and her family. He took his frog and wave goodbye.	
Learners	ES_WR_A1_16_8_13_CMM	2012	33 / 120	27.5	A1 (lower beginner)	Female	16	IES Virgen de las Nieves	""	1BACH	Spanish	Spanish	Spanish	Spanish	8	8	No	""	""	0	""	B1 (lower intermediate)	B1 (lower intermediate)	B1 (lower intermediate)	B1 (lower intermediate)	3 / 6	French, Latin, Greek	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	One day,... the boy was playing with his dog and his frog. When he went to sleep, the frog escaped of her jar. When he get up the frog wasn't on his jar. The boy was worried and he looked for his frog for his bedroom. The frog wasn't there. He went out, he shouted for that his frog came back. He went to the forest and he up to the trunk and he saw in the branchs and in the rocks at the forest. he saw a deer. The deer pushed the boy and he fell to the river. he fell in a trunk and salved his life. in the trunk he found his frog with his family and he left his frog with his family in the forest and waved goodbye.	
Learners	ES_WR_A1_16_8_13_EQG	2012	33 / 120	27.5	A1 (lower beginner)	Female	16	IES Santa Catalina de Alejandría (Jaén)	""	4ESO	Spanish	Spanish	Spanish	Spanish	8	8	No	""	""	0	""	B1 (lower intermediate)	B1 (lower intermediate)	B1 (lower intermediate)	B1 (lower intermediate)	3 / 6	French	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	One day,  I had one frog in a bottled when I go to sleep with my dog the frog was scaped and I was very worried, later I go out with my dog to look for my frog then my dog push the trunk and the bees felt,later my dog and my run and I fell on the deer and this hit me and I fell into the water. I was swimming and I arrived to the weith, in the weith find my frog with other frog that it is her family and finally take my frog and we leave and wave goodbye to his family. The end.	
Learners	ES_WR_A1_18_13_13_CMM	2012	33 / 120	27.5	A1 (lower beginner)	Female	18	IES San Juan de la Cruz (Úbeda)	""	1BACH	Spanish	Spanish	Spanish	Spanish	5	13	No	""	""	0	""	A1 (lower beginner)	A1 (lower beginner)	A1 (lower beginner)	A1 (lower beginner)	1 / 6	French	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	One day,... I was with my frog and my dog, I went to the sleep, when wake up my frog was escape. I was worried, I look for, shouted, in the forest. I didn't find it for this I waved goodbye. After I went to my house and I found with all his family.	
Learners	ES_WR_A1_12_9_13_ALF	2012	34 / 120	28.3	A1 (lower beginner)	Male	12	San Juan de la Cruz	""	1ESO	Spanish	Spanish	Spanish	Spanish	3	9	No	""	""	0	""	A1 (lower beginner)	A1 (lower beginner)	A1 (lower beginner)	A1 (lower beginner)	1 / 6	French	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	One day, in Daniel's house plays with a botlle. We have a ran and small dog, then I sleep in your bed's. We gets up and then I play with Daniel outside. I play with your dog, then Daniel climbing it's tree, then he falls and he deas	
Learners	ES_WR_A1_13_10_13_DLC	2012	34 / 120	28.3	A1 (lower beginner)	Male	13	San Juan de la Cruz	""	1ESO	Spanish	Spanish	Spanish	Spanish	3	10	No	""	""	0	""	A2 (upper beginner)	A2 (upper beginner)	A2 (upper beginner)	A2 (upper beginner)	2 / 6	French	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	One day, in Daniel's house he see his frog and it is ill. He go to bed, but the frog go to the forest. Daniel fo to the forest in the morning very worried. He shouts. Daniel finds a truck and he climbs it. Oh no! The frog isn't in the branch. He finds a rock and he climbs this. In this moment he falls to the river. In the floor is his frog. He hold to the frog in his hand and he waves goodbye. Bow he, his frog and his dog go to the house.	
Learners	ES_WR_A1_13_6_13_IMM	2013	34 / 120	28.3	A1 (lower beginner)	Female	13	IES Virgen de las Nieves	""	2ESO	Spanish	Spanish	Spanish	Spanish	7	6	No	""	""	0	""	A2 (upper beginner)	A2 (upper beginner)	A2 (upper beginner)	A2 (upper beginner)	2 / 6	French	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	One day,... a boy and a dog found a frog in the night. The frog escape when the boy was sleeping and go out of the home. In the morning, the boy was crying, he go to the lake to find other frgo, but, her dog found the frog before them. The boy was happy again. The frog escape again in the evening, but this way, the dog can't found the frog. Every night, the frog come back at the window of the boy. the frog is today an animal very normal, but the frog of the history was in reality a secret princess, she need a kiss for the boy but the dog is dangerous for she.	
Learners	ES_WR_A1_17_Unknown_13_CMP	2012	34 / 120	28.3	A1 (lower beginner)	Female	17	IES Santísima Trinidad (Baeza)	""	2BACH	Spanish	Spanish	Spanish	Spanish	0	""	No	""	""	0	""	A2 (upper beginner)	A1 (lower beginner)	A1 (lower beginner)	B1 (lower intermediate)	1.75 / 6	""	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	One day,... a boy was having a frog on vase. When he  was sleeping his frog went. Next day the boy saw (that) his frog wasn't being on vase. The boy and boy's dog was worried, they went look for frog at forest. When they was looking for frog a deer pushed their at river, they fell at water and they hold a branch when they came at earth they found a frog. The frog was with his family. Finally they left a family and waved goodbye.	
