Subcorpus	Filename	Year data collection	Placement test score (raw)	Placement test score (%)	Proficiency	Sex	Age	School/University/Institution	Major	Year at university/school	L1	Father's native language	Mother's native language	Languages spoken at home	Age of exposure to English	Years studying English	Stay abroad in English speaking country (>= 1 month)	Stay abroad (where)	Stay abroad (when)	Stay abroad (months)	Language certificates (type and level)	Proficiency (self-assessment) speaking	Proficiency (self-assessment) listening	Proficiency (self-assessment) reading	Proficiency (self-assessment) writing	Proficiency (self-assessment)	Additional foreign language(s)	Proficiency (self-assessment) in additional language speaking	Proficiency (self-assessment) in additional language listening	Proficiency (self-assessment) in additional language reading	Proficiency (self-assessment) in additional language writing	Medium	Task number	Task title	Writing/audio details	Minutes taken to complete the task	Where the task was done	Resources used	Text	Original text
Learners	ES_WR_B2_21_13_14_JFS	2020	45 / 60	75	B2 (upper intermediate)	Female	21	Universidad de Granada	Estudios Ingleses	4	Spanish	Spanish	Spanish	Spanish	8	13	No	""	""	0	B2	C1 (lower advanced)	B2 (upper intermediate)	B2 (upper intermediate)	C1 (lower advanced)	4.5 / 6	""	""	""	""	""	Written	14	14. Chaplin	written_online	15	Outside classroom	""	The streets are presented pretty dirty whilst people throw through the window their rubbish. Then, the figure of Chaplin shows up trying to find a cigarette and then lighting it. Just a few moment later, he finds a baby hidden between the trash. He starts to look for someone to look after the baby: he first goes after a woman with another baby and second, a man he finds walking peacefully; not to mention the police following him for his suspicious actions towards the baby. Although, no matter what he does, the baby ends up in his hands. At the end, Chaplin does not know what else to do and sits. He finds out a note between the baby's clothes explaining that the baby is orphan. After reading the note, Chaplin stands up with the baby and walks away.	
Learners	ES_WR_B2_21_16_14_VBM	2018	45 / 60	75	B2 (upper intermediate)	Female	21	Universidad de Granada	Estudios Ingleses	4º curso	Spanish	Spanish	Spanish	Spanish	5	16	No	""	""	0	Fisrt Certificate B2	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	B2 (upper intermediate)	4.75 / 6	French	B1 (lower intermediate)	B1 (lower intermediate)	B1 (lower intermediate)	B1 (lower intermediate)	Written	14	14. Chaplin	written_online	15	Inside classroom	Spellchecker	The video shows Chaplin walking by the streets when he suddenly finds an abandoned baby behind the trash can. Then, he grabs the baby and runs into a woman pushing a baby carriage who seems to have lost something. Chaplin approaches the woman and leaves the baby inside the carriage but she refuses immediately since that baby is not hers. Chaplin, confused, grabs the baby again and leaves the woman behind. He thinks that leaving the baby in the same place he found him/her would be the solution, but a policeman appears making Chaplin to stop his attempt to abandon the baby and leaves. On his way, he encounters a man asking him to hold the baby while he pretends to tie his shoes and starts running. Everything was just fine for Chaplin, but little did he spect that the man would place the baby on the same baby carriage he tried before. Unfortunately, Chaplin walks through the same street where the woman mentioned before was and when she sees him she starts hitting Caplin with an umbrella claiming that he was the one who place the baby inside again. The policeman shows during the argument and Chaplin has to take the baby with him again. Chaplin is really frustrated and upset about the situation, he has to take care of a baby that is not his own, but suddenly he grabs a hand-written note asking to love and care the orphan baby. Hence, Chaplin, due to the moving note, decides to keep the baby with him.	
Learners	ES_SP_B2_22_16_14_MBC	2020	45 / 60	75	B2 (upper intermediate)	Female	22	Universidad de Granada	Máster en Literatura y Lingüística Inglesas	""	Spanish	Spanish	Spanish	Spanish	6	16	No	United Kingdom, USA	2012, 2020	0	C2	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	5 / 6	French	B1 (lower intermediate)	A2 (upper beginner)	B1 (lower intermediate)	B1 (lower intermediate)	Spoken	14	14. Chaplin	spoken_offline_lab_googlemeet	""	Outside classroom	Bilingual dictionary (Spanish/English)	hhh Chaplin is walking in walking around the street and uh uh h= he finds that uh a a a man is throwing some stuff over him / uh / when he reach the the end of the street uh then another person uh throws some rubbish over him hhh and he uh tries to to get all the rubbish uh off him / hhh uh then hhh he uh takes out uh a small metal box full of cigarettes and uh he takes out one hhh / to to light it up / uh then he uh takes out his gloves and uh hhh in that moment uh he finds that there is a baby in the corner of the street hhh and he reach to to take him to to see the baby / hhh uh then he decides and he he's going to leave the baby where uh he found it but a policeman arrives hhh and looks at him angryly uh because he can't leave a baby in the street / hhh uh and then he he decides that he's gonna keep the baby and get rid of him at uh at any other time hhh uh / he finds a a carriage a baby carriage and uh he puts the baby there uh thinking that the woman with the baby carriage lost the baby / and the woman complains / uh because uh that is not his baby= her baby hhh and hhh Chaplin has to / take uh the baby again / hhh in that moment he decides to turn right the street / and uh and he finds uh an older man hhh and he plays dumb and he acts like uh he's uh tying his shoelaces / so the older man can uh take the baby / hhh in that moment he runs away / and the man hhh who is confused ta= takes the the baby and puts uh puts the baby in a baby carriage that he sees hhh in the main street / uh and then the woman sees Chaplin and she grabs him / uh by his clothes and take him to the baby carriage sos he take the baby again / hhh uh and and also the the policeman wat= was in that moment in the street uh so / he looks at him angrily and make sure that the baby is / returned to Chaplin / hhh and Chaplin at the end takes the baby and sits uh / in the pavement / he hhh looks at this xxx thinking about leaving the baby there uh as if it was a good option hhh but then he starts cuddling the baby / and uh / uh he finds that there's a note hhh uh in in in the baby clothes and he reads the note / hhh he finds out that the baby is a orphan and so he decides to keep him / and so he stands up and leave happily with the baby in his arms	
Learners	ES_WR_B2_22_15_14_MCDS	2020	45 / 60	75	B2 (upper intermediate)	Female	22	Universidad de Granada	Estudios Ingleses	""	Spanish	Spanish	Spanish	Spanish	7	15	No	""	""	0	PET Certificate (B1)	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	5 / 6	""	""	""	""	""	Written	14	14. Chaplin	written_online	10	Outside classroom	Bilingual dictionary (Spanish/English)	Chaplin is walking down the street and suddenly he finds an abandoned baby. At first he thinks that the baby's mother is a woman that accidentally walks near there. He gives her the baby but the baby wasn't hers. After that Chaplin decides to leave the baby where he found it but a policeman sees him and runs away with the baby. <br/> Then Chaplin tries to give the baby to an old man. This man leaves the baby on the pram that belongs to the woman mentioned before. Eventually, the baby comes back with Chaplin and he realizes by reading a note that the baby is an orphan and leaves the scene with the baby.	
Learners	ES_WR_B2_22_16_14_AISP	2020	45 / 60	75	B2 (upper intermediate)	Female	22	Universidad de Granada	ESTUDIOS INGLESES	CUARTO	Spanish	Spanish	Spanish	Spanish	6	16	Yes	England	2019-2020	9	FIRST CERTIFICATE (B2)	C1 (lower advanced)	C2 (upper advanced)	C1 (lower advanced)	C1 (lower advanced)	5.25 / 6	""	""	""	""	""	Written	14	14. Chaplin	written_online	3	Outside classroom	""	Chaplin is making himself a cigarette when he is surprised by rubbish being thrown from a building. Then, he finds a baby next to a container, who seems to be alone without supervision. Next, he puts the baby into a  woman's baby buggie but the woman is not the mother of the baby so she returns him to Chaplin. He decides to leave the baby where he was but is surprised by a police man, so he grabs the baby again. DIscreetly, he starts walking with the baby in his arms but as soon as he sees another man he tricks him and puts the baby into his arms, running afterwards. This man finds the early mentioned baby buggie and places the baby on it again. Chaplin, who is walking next to it, is attacked by the woman because she thinks he has left the baby there again. The police man takes part and Chaplin has to take the baby again. At the end, sitting in the paviment, he discovers a note saying the baby is an orfan and he decides to take care of him and keep him.	
Learners	ES_WR_B2_22_16_14_MBC	2020	45 / 60	75	B2 (upper intermediate)	Female	22	Universidad de Granada	Máster en Literatura y Lingüística Inglesas	""	Spanish	Spanish	Spanish	Spanish	6	16	No	United Kingdom, USA	2012, 2019	0	C1	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	5 / 6	French	B1 (lower intermediate)	A2 (upper beginner)	B1 (lower intermediate)	B1 (lower intermediate)	Written	14	14. Chaplin	written_online	20	Outside classroom	Bilingual dictionary (Spanish/English)	Chaplin comes out. Neighbours are throwing rubbish out of the window and is falling on Chaplin. He does not seem much bothered and takes off his gloves and ligths up a cigar. He later throw his gloves to the rubbish bin.  <br/> At some point, he saw a baby in a corner of the street, right behind another bin, and hold him up to see him more clearly. Then, he sees a woman with another child and thinks that she might have lost that baby so he places him on the baby carriage. The woman seems upset by this reaction because it is not her baby and hits Chaplin to show her anger and make him go away. As a result, Chaplin goes again to the corner where he found the baby, in order to put him where he was found. However, a policeman saw him and angrily told him not to do so, which makes Chaplin move to another street, where he finds a man and, pretending that he has to tie her shoelaces, he tricks the man to get rid of the baby and leaving him in the arms of this man. This person, in another street, sees a baby carriage and decides to place the baby there in order to get rid of him. However, the woman, when she comes out of the grocery shop, sees Chaplin walking down the street and, again, hits him to show her annoance and make him go back to the carriage and take the baby again.  <br/> With the baby in his arms, Chaplin is confused and tired. He does not know what to do with the baby. He even thought about placing him in the drain. Nevertheless, he finds a note in the baby clothes. It is written to please love and take of that orphan child. Chaplin, at this point, feels the responsability to do so and decides to keep the baby.	
Learners	ES_WR_B2_23_15_14_LFC	2018	45 / 60	75	B2 (upper intermediate)	Female	23	Universidad de Granada	Estudios Ingleses	Cuarto	Spanish	Spanish	Spanish	Spanish	8	15	No	""	""	0	B1	B2 (upper intermediate)	B2 (upper intermediate)	C1 (lower advanced)	C1 (lower advanced)	4.5 / 6	""	""	""	""	""	Written	14	14. Chaplin	written_online	15	Inside classroom	""	There's a man walking in the street who suddenly sees a baby in a corner. He decides to take him and give him to his mother. In that moment, a woman appears and the man thinks she's the kid's mum. He introduces the baby in the baby stroller the woman is carrying with another baby in it, and pretends he has nothing to do with the child.  <br/> The woman gets angry when she realizes there's a baby next to hers because she has seen the man walking around them and suspects he is the one who has brought that new kid. That's why she starts shouting and tells the man to take the baby.  <br/> The man obeys and starts looking for another person to leave the child with. He finds a man wandering, gives him the baby, and runs away. Again, the wanderer doesn't know what to do with the baby, and decides to leave him in the baby stroller of the woman already mentioned. He runs away too.  <br/> However, unluckily, the first man walks around the woman and she thinks he has put the baby next to hers again. She screams and hits him.  <br/> Finally, since there's a policeman near them, the man takes the baby for the last time. When he sits next to a drain, he finds a note between the blankets of the baby that tells to love and to take care of that orphan child.	
Learners	ES_WR_B2_24_15_14_CTT	2021	45 / 60	75	B2 (upper intermediate)	Female	24	Universidad de Granada	Estudios Ingleses y Lingüística Aplicada	Finalizado	Spanish	Spanish	Spanish	Spanish	9	15	No	""	""	0	C1 (Advanced)	C1 (lower advanced)	C2 (upper advanced)	C2 (upper advanced)	C1 (lower advanced)	5.5 / 6	French	A1 (lower beginner)	A2 (upper beginner)	A2 (upper beginner)	A1 (lower beginner)	Written	14	14. Chaplin	written_online	900	Outside classroom	""	In the video we can see Charles Chaplin walking down a dirty street while smoking a cigarette. Suddenly, a pile of leaves falls on him, extinguishing his cigarette. Once he lights it again, he discovers a baby behind a barrel. Charles starts looking around for his parents, when suddenly a lady with a stroller passes by and he deduces that the baby is hers. Once he puts the baby in it, the woman notices and gets very angry with him. Charles then decides to leave the baby in the same place where he found him. However, a policeman appears and he prefers to take the baby back to avoid any trouble. Later, he meets an older man and asks him to hold the baby while he ties his shoes. Once he agrees, Charles runs away and hides, willing to get rid of the baby. The older man, without knowing what to do, leaves the baby in the same stroller as before. The woman with the stroller, on leaving the shop, discovers that the baby has been put back there. Just then, Charles crosses her path and the woman, again very upset, hits him with her umbrella. After that, he sits down on the pavement with the baby, and thinks for a moment about putting the baby down a sewer. At that moment, however, he discovers a note among the baby's blankets, asking for the orphaned baby to be taken care of. Finally, moved by the story, it seems that Charles is going to keep the baby.	
Learners	ES_WR_B2_25_15_14_MCB	2020	45 / 60	75	B2 (upper intermediate)	Female	25	Universidad de Granada	Filología Inglesa	3º	Spanish	Spanish	Spanish	Spanish	10	15	No	""	""	0	TOEFL	B2 (upper intermediate)	B2 (upper intermediate)	C1 (lower advanced)	B2 (upper intermediate)	4.25 / 6	French	A2 (upper beginner)	A2 (upper beginner)	B1 (lower intermediate)	A2 (upper beginner)	Written	14	14. Chaplin	written_online	9	Outside classroom	""	The video starts with Chaplin walking and then he stopped to smoke when he found a baby. He thought that the mother was a lady that was passing by but the woman got angry. Then he wanted to left the baby but a police saw him and Chaplin had to keep the baby.  Then Chaplin tricked a man that couldn't walk, making him to stop and held the baby  and while the man was distracted Chaplin ran away very fast. At the the end the man gave the baby to the first woman and she returned the baby to Chaplin with a lot of violence. Finally Chaplin accepted the baby.	
Learners	ES_WR_B2_39_27_14_RSP	2017	45 / 60	75	B2 (upper intermediate)	Female	39	Granada	filología inglesa	""	Spanish	Spanish	Spanish	Spanish	12	27	Yes	England	2000	4	B2	B2 (upper intermediate)	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	4.75 / 6	""	""	""	""	""	Written	14	14. Chaplin	written_online	5	Outside classroom	""	Charles Chaplin is trying to smoke but a lot of different stuff fall from upwards. He continues walking and suddenly he finds a baby crying at the street alone. A woman appears immediately after that and he puts the baby into her buggy, but when she realises what he's doing, she picks up the baby out of the buggy and gives it back to him.  <br/> After a while he continues with the baby in his arms and he wants to leave in the same place where he found him, but a policeman appears, so he decides to run and leave the baby to an old man who gives back the baby to the buggy of the woman who appeared first. Charles Chaplin walks past besides the woman, so she picks up an umbrella and hits him because she thinks he wants to abandone the baby. The policeman appears again, as a consequence, he takes the baby and runs away. He is pretty tired, so he sits down on the pavement embracing the baby and suddenly a note appears from the baby's clothes. Someone asks the person who finds the baby to take care of him because he has no one in this life. Finally, Charles Chapñin stands up and starts walking with the little baby in his hands.	
Learners	ES_WR_B2_45_33_14_CLM	2020	45 / 60	75	B2 (upper intermediate)	Female	45	Universidad de Granada	Ingeniería Informática	""	Spanish	Spanish	Spanish	Spanish	12	33	No	""	""	0	B2 Trinity	B2 (upper intermediate)	B2 (upper intermediate)	C1 (lower advanced)	B2 (upper intermediate)	4.25 / 6	""	""	""	""	""	Written	14	14. Chaplin	written_online	480	Outside classroom	Bilingual dictionary (Spanish/English)	Chaplin is walking by a building site and some dirt is falling from the top. Some of it fall over him. He cleans himself and gets a cigar from a box. He lights the cigar and decides to drop the gloves he was wearing to the bin. He keeps walking and finds a baby on the floor. A woman passes by and Chaplin thinks that the baby belongs to her. He left the baby by the other baby the woman was carrying in a baby carriage. The woman returns and doesn't allow him to left the baby. Chaplin returns the baby to where he found it, but a policeman appear and makes him take the baby again. He tries to give the baby to a man who was nearby and the man leaves the baby again with the woman. When the woman realizes that there are two babies in baby carriage again, screams and gives the baby back to Chaplin. In the end, he thinks about leaving the baby in the sewer, but decides against it. He finds a note in the baby's clothes asking to love and care for him. So he decides to keep the baby.	
Learners	ES_WR_B2_55_20_14_ANY	2017	45 / 60	75	B2 (upper intermediate)	Female	55	UNED	Filología inglesa	""	Spanish	Spanish	Spanish	Spanish	35	20	No	United Kingdom	2011	0	""	B2 (upper intermediate)	B2 (upper intermediate)	C2 (upper advanced)	B2 (upper intermediate)	4.5 / 6	French	B2 (upper intermediate)	C1 (lower advanced)	C2 (upper advanced)	B1 (lower intermediate)	Written	14	14. Chaplin	written_online	600	Outside classroom	""	A man was walking around in a poor neighborhood when he meet in a corner an abandoned little baby. He looks for the relatives of the baby but he does not success. Firstly, he finds a baby car with a child inside, thinking that he is the baby’s brother he puts him inside but the mother suddenly appears and tells him off he is not her baby. He does not know what to do and as soon as he sees a man through the street he takes the opportunity to give him the baby, but the woman that have been seen him before denounce him to the police and Chaplin had to take the baby again. Finally, seating in the pavement thinking where he can leave the baby, he finds a note that said “care and love this orphan child”. He becomes very affected and decided to keep and care the baby.	
Learners	ES_SP_B2_18_12_14_MBR	2018	46 / 60	76.7	B2 (upper intermediate)	Female	18	Universidad de Granada	Traducción e Interpretación	Primero	Spanish	Spanish	Spanish	Spanish	6	12	Yes	Ireland	2014	2	First Certificate (B2)	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	4 / 6	German	A1 (lower beginner)	A1 (lower beginner)	A2 (upper beginner)	A1 (lower beginner)	Spoken	14	14. Chaplin	spoken_offline_lab	10	Outside classroom	Bilingual dictionary (Spanish/English)	hhh we see a video in which Charles Chaplin is a homeless man and he's walking on the street / and then something hits his head / and when he's looking down at the floor he realizes there's a baby crying / next to a paper bin so uh he picks it up / and he suddenly sees / a woman that's uh carrying a baby cart / and he thinks the woman dropped uh her baby so he tries to put the baby inside the baby car / but the woman tells him it's not her baby so he has to take it back / uh then Chaplin doesn't want the baby so he tries to uh abandon him / uh where / it / was before / but a policeman appears and / uh looks at him / and Chaplin realizes that he cannot leave the baby there / hhh so he tries to get rid of the baby and he sees a man / and the man uh is walking and Charles uh approaches him / and uh tells him uh that he needs to tie his shoe / so that the man / uh holds the baby and he can run away and he does but then the man uh f= uh encouters the woman again / the woman with the baby cart / and / hhh he uh leaves the baby in the baby car and then Chaplin appears next to it and the woman thinks that Chaplin has been the one who has left the baby there again hhh and hits him with an umbrella / and the policeman appears again and makes Chaplin take the baby / Chaplin uh thinks about abandoning the baby again but then he / hhh he injures himself with something sharp / and he realizes it is a note in which it says to care and love for the orphan child / and so Chaplin pitties the baby and takes it / with him	
Learners	ES_SP_B2_18_15_14_CSGOB	2018	46 / 60	76.7	B2 (upper intermediate)	Female	18	Universidad de Granada	Grado en Traducción e Interpretación	1º	Spanish	Spanish	Spanish	Spanish	3	15	No	""	""	0	First Certificate (B2)	B2 (upper intermediate)	C1 (lower advanced)	C1 (lower advanced)	B2 (upper intermediate)	4.5 / 6	French	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	B1 (lower intermediate)	Spoken	14	14. Chaplin	spoken_offline_lab	14	Outside classroom	Bilingual dictionary (Spanish/English)	at the beginning of the video  we can see Chaplin walking down the street / 'n' / when suddenly someone throws some debris at him / uh he takes out / a cigarette and he lights up a cigarette / 'n' when he notices that a baby is laying in the ground / he picks up the baby / and he looks around to see if someone's on the street / when she when he sees a women / walking near him / he with a baby carriage / he / goes / near the women / and he / uh he drops the baby in the baby carriage / but the woman uh asks him to take him out / and / uh go away with the baby / uh when he's trying to / hhh drop the baby again on the ground he / notices that a policeman is / looking at him so he picks it up again / then he sees an old man and he aks / he asks him to to pick up the baby / uh and when the old man picks up the baby / he runs away / and he escapes / uh the old man / leaves the baby in the baby carriage / of the women of the woman we saw at the beginning / and when the woman notices that the baby is on her carriage / he looks uh on the street to see if Chaplin's over there / and when he sees him / when she sees him / she ta= she / hits him / she hits Chaplin with the umbrella / then Chaplin uh picks up the baby again / and he uh he walks down the street with him / until he sits on the pavement / he's looking at the baby to see what / what can he / do what he can do with the baby / hhh uh when he notices that / the baby has a note / hhh probably written by his mo= by the mother of the baby / or by the person who dropped the baby / at first place on the ground / uh the note / said that uh the note ask the person who / find the baby to please take care and look after / him or her / because he's he or her is an orphan child / hhh and at the end of the video we can see Chaplin pretty happy with the baby / and it seems like he is gonna take care of him	
Learners	ES_WR_B2_18_12_14_MBR	2018	46 / 60	76.7	B2 (upper intermediate)	Female	18	Universidad de Granada	Traducción e Interpretación	Primero	Spanish	Spanish	Spanish	Spanish	6	12	Yes	Ireland	2014	2	First Certificate (B2)	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	4 / 6	German	A1 (lower beginner)	A1 (lower beginner)	A2 (upper beginner)	A1 (lower beginner)	Written	14	14. Chaplin	written_online	10	Outside classroom	Bilingual dictionary (Spanish/English)	Charles Chaplin is going for a walk when something hits him in the head. He looks around and realizes that there is an abandonned baby in the street. He picks him up and thinks that the baby is the son of a woman who is carryin a buggy with another baby. He leaves the kid in there, but the woman says it is not hers. He then tries to abandon the baby, but a cop is watching him, so he picks it up again. He then sees a man and asking him to hold the baby while he ties his shoes, he runs away. That man finds the woman and leaves the baby again with her, and Chaplin passes near. The cop is there, and the woman hits Charles and tells the cop that he is abandonning the baby. Chaplin has to take him with him and finds a note saying that the baby must be loved and taken care of, so he finally keeps it.	
Learners	ES_WR_B2_18_12_14_PHR	2017	46 / 60	76.7	B2 (upper intermediate)	Male	18	Universidad de Granada	Traducción e Interpretación de Inglés	Primero	Spanish	Spanish	Spanish	Spanish	6	12	No	""	""	0	ISE II Trinity (B2)	B2 (upper intermediate)	B2 (upper intermediate)	C1 (lower advanced)	B1 (lower intermediate)	4 / 6	German	A1 (lower beginner)	A1 (lower beginner)	A2 (upper beginner)	A2 (upper beginner)	Written	14	14. Chaplin	written_online	25	Outside classroom	""	The short film is about a man who found a baby left on the pavement. The more he tried to get away from him, the more difficult it was. Firstly, he bumped into a woman who was walking there with a baby carriage. Then, he left the baby in the carriage as if the left baby had been forgotten by the woman. After being rejected by the woman, he thought about leaving the kid on the pavement again, but when he realised a policeman was looking at them, he took the baby and got around as if nothing had happened. Then, he deceived a old man who was having a walk. The old man was given the baby and Charles ran away. By the time he thought he had get away with it, he bumped into the lady whom he had tried to deceive before. Eventually, he was forced to have the baby. The last scene consists of Charles Chaplin sit on the pavement with the kid on his lap. He read a label the kid had, where it had been written down that the baby was an orphan kid.	
Learners	ES_WR_B2_18_15_14_CSGOB	2018	46 / 60	76.7	B2 (upper intermediate)	Female	18	Universidad de Granada	Grado en Traducción e Interpretación	1º	Spanish	Spanish	Spanish	Spanish	3	15	No	""	""	0	First Certificate (B2)	B2 (upper intermediate)	C1 (lower advanced)	C1 (lower advanced)	B2 (upper intermediate)	4.5 / 6	French	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	B1 (lower intermediate)	Written	14	14. Chaplin	written_online	14	Outside classroom	Bilingual dictionary (Spanish/English)	At the beggining of the video Charles Chaplin is walking along the street, when suddenly someone starts throwing debris through a window. Some of them hit Chaplin on the head and put down the cigarette he's smoking at that moment. He lights another one and then he notices that a baby has been dropped in the middle of an alley. He catches the baby and drops him inside a baby carriage of a woman who is walking down the street with her child. The woman yells at him so he has to take the baby with him. Then he tries to leave the baby where he found it, but a policeman sees him and he catches the baby again. Afterwards he manages to leave the baby to a man who passes by, and that man drops it in the baby carriage of the woman we saw before. The woman thinks Chaplin has done that, and she hits him in the head with her umbrella. Finally, we see Chaplin sitting on the street holding the baby on his arms and reading a note that explains that it is an orphan child.	
Learners	ES_SP_B2_19_12_14_NSC	2018	46 / 60	76.7	B2 (upper intermediate)	Female	19	Universidad de Granada	Literaturas Comparadas	2º curso	Spanish	Spanish	Spanish	Spanish	7	12	No	""	""	0	First Certificate (B2), Trinity B1	B2 (upper intermediate)	B2 (upper intermediate)	C1 (lower advanced)	B2 (upper intermediate)	4.25 / 6	French	A2 (upper beginner)	A2 (upper beginner)	B1 (lower intermediate)	A2 (upper beginner)	Spoken	14	14. Chaplin	spoken_offline_lab	15	Outside classroom	""	well in this video / we can see / that / Charlie Chaplin is walking across a street / when suddenly / some rubbish is throw to him / hhh / then / he look to the floor and / h= he see a a baby / that is uh xxx maybe he is / he had been abandon / leave here by he / uh her his mother / uh behind Chaplin we can see / a a woman who is with / her baby / so / Chaplin thinks / that / the baby that he ha= that he had found may be / also / b=  uh this mothers' baby / so he go to uh with the baby / and give it to the mum / but it / is look like is / it isn't his her baby so / he gets so angry and give it back to Chaplin / he / uh now / Chaplin trying to uh get away with / the baby / so he tried to put it again where he ha= where he found it / but a a police officer / appears / so he have to run away / uh while he's / hidding from police / he found another man and give it the baby to him / and suddenly / uh / run / this man / also found uh the same mom / that Chaplin found / so he / give the baby to the mom / and run away / but he can't / make it / uh xxx mother and the mom doesn't find out that / the baby is from other man / so when suddenly / Chaplin appears again / the mom thinks / that uh baby maybe / uh that the Charlie did it again and give it the baby to him to her / uh Charlie try to explain to her but / the police officer appears again / so he have to uh take back the baby / uh / finally he / arrive / where / the / xxx / uh he sit on the floor / with the baby / uh start to uh / look carefully carefully into uh / babys' clothes / there / he found uh a note a letter / made from uh babys' mom / where / she said that / the baby is a poor boy 'n' someone have to take care of him / uh so uh in this part uh with no word Chaplin / hhh look / lovely to the baby / uh decide to take care of him / uh then he get up 'n' / go walk	
Learners	ES_SP_B2_19_16_14_AMO	2018	46 / 60	76.7	B2 (upper intermediate)	Female	19	Universidad de Granada	Estudios Ingleses	2º	Spanish	Spanish	Spanish	Spanish	3	16	No	""	""	0	First Cetificate (B2)	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	4 / 6	French	B1 (lower intermediate)	B1 (lower intermediate)	B1 (lower intermediate)	B1 (lower intermediate)	Spoken	14	14. Chaplin	spoken_offline_lab	15	Outside classroom	Bilingual dictionary (Spanish/English)	uh this video is about a / a man who is Charles Chaplin / and he is walking / uh in the street when she when he finds a baby in the middle of the street / and he / picks him up / but he uh he doesn't know what to do with him / and / he s= he continues walking / and he sees a / a woman with a baby carriage / so he thinks that maybe the baby is is hers / so / he gives the baby to her but / uh / the wom= the woman says is not hers / uh / she has like a very angry face with a serious expression / so Chaplin / uh takes again / the baby / and he comes back to the same street and he / leaves the baby in the same place but when he / turns around uh he sees a policeman / who is uh / watching him / uh with a with also with a very serious and a strict face / so Chaplin uh takes again the baby / and when he comes back to the to the street / he sees another man / and he leaves the baby to that man / and he runs / he runs away / but / hhh the the new man uh doesn't know / what to do whe= with the baby / and when he's walking he sees the same baby carriage than / the previous time / and he leaves the baby uh in the same baby carriage like Chaplin / the mother who is in the middle of uh who is inside uh / uh shop / uh the mother when when she / uh comes out the / uh the shop / uh / she sees that / there is again a baby in her baby carriage so uh he sees Chaplin that is walking in front of her and she thinks that / uh Chaplin has left again the baby in his baby carriage / so uh she / says to him / that / that baby is not hers and she explains the situation to a policeman / uh now Chaplin takes again the baby / and now he doesn't know what to do / uh he has / tried everything / so he / uh sits in / in a pavement / uh with the baby and when / when he's thinking what to do / uh he sees a note in / in the middle of the blankets of the baby / 'n' 'n' the note says please love and care / uh for this orphan child / and this is the end of the video	
Learners	ES_WR_B2_19_12_14_NSC	2018	46 / 60	76.7	B2 (upper intermediate)	Female	19	Universidad de Granada	Literaturas Comparadas	2º curso	Spanish	Spanish	Spanish	Spanish	7	12	No	""	""	0	First Certificate (B2), Trinity B1	B2 (upper intermediate)	B2 (upper intermediate)	C1 (lower advanced)	B2 (upper intermediate)	4.25 / 6	French	A2 (upper beginner)	A2 (upper beginner)	B1 (lower intermediate)	A2 (upper beginner)	Written	14	14. Chaplin	written_online	15	Outside classroom	""	"At the beginning of the vide, we watch the famous actor Charlie Chaplin walking when suddenly some rubbish is thrown to him. Then he takes a cigarette  out of a metal box, it's in that moment when he finds a baby layingon the street. Behind him, a mother with another baby appears, so Chaplin thinks that the baby he has found is also hers.  <br/> Howerver, the woman said to him energically that isn't her baby and she leaves. Chaplin goes back where he foung the baby in the first place to leave baby there, but when a policeman shows up he must keep carry the child. <br/> Chaplin cheats on a man who is walking down the street and run away without the baby. This new man drops baby to the woman we've wached before. That's why, Chaplin has to take care again of the baby as soon as he comes across the woman and also because the police officer shows up once. <br/> Chaplin ends by himself sitting on the pavement. While he's looking inte the child's clothes, he finds a letter that says ""Please love and care for this orphan child"". Chaplin looks sadly at the baby and finally smile and leaves with baby in his arms."	
